Date,VTI,VXUS,VMLUX,VWIUX,VWLUX
4/16/2019,148.6,53.49,10.96,14.14,11.6
4/17/2019,148.05,53.55,10.95,14.13,11.59
4/18/2019,148.27,53.51,10.95,14.14,11.6
4/22/2019,148.31,53.41,10.96,14.14,11.6
4/23/2019,149.8,53.54,10.96,14.15,11.61
4/24/2019,149.6,53.03,10.96,14.17,11.63
4/25/2019,149.35,52.94,10.96,14.17,11.64
4/26/2019,150.16,53.22,10.97,14.19,11.66
4/29/2019,150.38,53.35,10.97,14.19,11.66
4/30/2019,150.39,53.34,10.97,14.19,11.66
5/1/2019,149.27,53.06,10.97,14.2,11.68
5/2/2019,149.02,52.98,10.97,14.2,11.67
5/3/2019,150.63,53.52,10.97,14.21,11.68
5/6/2019,150.15,52.87,10.97,14.22,11.69
5/7/2019,147.56,51.97,10.98,14.23,11.71
5/8/2019,147.32,52.02,10.98,14.25,11.72
5/9/2019,146.85,51.6,10.98,14.25,11.73
5/10/2019,147.53,51.98,10.98,14.26,11.74
5/13/2019,143.8,50.68,10.99,14.27,11.75
5/14/2019,145.1,51.19,10.99,14.28,11.76
5/15/2019,145.96,51.35,11.00,14.29,11.77
5/16/2019,147.28,51.59,11.00,14.3,11.78
5/17/2019,146.24,51.16,11.00,14.3,11.77
5/20/2019,145.2,50.96,11.00,14.3,11.77
5/21/2019,146.62,51.3,11.00,14.28,11.75
5/22/2019,146.09,51.13,11.00,14.28,11.75
5/23/2019,144.23,50.61,11.00,14.3,11.77
5/24/2019,144.58,51.02,11.01,14.3,11.77
5/28/2019,143.31,50.7,11.01,14.31,11.77
5/29/2019,142.33,50.53,11.02,14.32,11.79
5/30/2019,142.61,50.71,11.02,14.33,11.8
5/31/2019,140.69,50.45,11.02,14.35,11.82
6/3/2019,140.41,50.76,11.03,14.36,11.83
6/4/2019,143.56,51.26,11.03,14.35,11.82
6/5/2019,144.66,51.14,11.03,14.36,11.82
6/6/2019,145.47,51.26,11.03,14.35,11.82
6/7/2019,146.79,51.85,11.04,14.37,11.84
6/10/2019,147.61,52.06,11.03,14.36,11.83
6/11/2019,147.47,52.4,11.03,14.35,11.81
6/12/2019,147.27,51.94,11.03,14.35,11.81
6/13/2019,147.95,52,11.03,14.35,11.81
6/14/2019,147.63,51.58,11.03,14.35,11.81
6/17/2019,147.19,51.63,11.03,14.35,11.81
6/18/2019,148.8,52.45,11.03,14.35,11.81
6/19/2019,149.31,52.8,11.03,14.35,11.81
6/20/2019,150.68,53.36,11.04,14.36,11.82
6/21/2019,150.7,52.54,11.04,14.36,11.82
6/24/2019,149.86,52.59,11.05,14.37,11.83
6/25/2019,148.44,52.22,11.05,14.38,11.84
6/26/2019,148.16,52.38,11.05,14.38,11.84
6/27/2019,149.05,52.55,11.05,14.38,11.84
6/28/2019,150.09,52.75,11.05,14.37,11.83
7/1/2019,151.15,53.06,11.05,14.38,11.84
7/2/2019,151.5,53.25,11.05,14.38,11.84
7/3/2019,152.64,53.44,11.05,14.39,11.85
7/5/2019,152.55,53.09,11.05,14.38,11.84
7/8/2019,151.73,52.76,11.05,14.38,11.85
7/9/2019,152,52.56,11.05,14.39,11.85
7/10/2019,152.62,52.8,11.06,14.4,11.86
7/11/2019,152.83,52.83,11.07,14.4,11.86
7/12/2019,153.61,52.87,11.07,14.41,11.86
7/15/2019,153.51,52.96,11.07,14.41,11.86
7/16/2019,153.12,52.79,11.07,14.41,11.85
7/17/2019,152.11,52.69,11.07,14.42,11.87
7/18/2019,152.67,52.86,11.08,14.42,11.87
7/19/2019,151.8,52.69,11.08,14.42,11.87
7/22/2019,152.16,52.77,11.08,14.43,11.87
7/23/2019,153.18,53,11.08,14.43,11.88
7/24/2019,154.12,53,11.08,14.44,11.88
7/25/2019,153.3,52.51,11.08,14.44,11.88
7/26/2019,154.41,52.65,11.08,14.44,11.89
7/29/2019,154.04,52.67,11.09,14.45,11.89
7/30/2019,153.89,52.1,11.09,14.45,11.9
7/31/2019,152.21,51.7,11.09,14.45,11.9
8/1/2019,150.8,51.32,11.10,14.48,11.92
8/2/2019,149.58,50.94,11.11,14.5,11.94
8/5/2019,145.14,49.55,11.12,14.54,11.98
8/6/2019,147.03,49.97,11.13,14.55,11.99
8/7/2019,147.19,50.19,11.14,14.59,12.04
8/8/2019,149.99,50.77,11.13,14.57,12.02
8/9/2019,148.92,50.38,11.13,14.58,12.03
8/12/2019,147.08,49.89,11.14,14.59,12.04
8/13/2019,149.18,50.44,11.14,14.59,12.05
8/14/2019,144.87,49.02,11.14,14.63,12.09
8/15/2019,145.14,49.2,11.14,14.63,12.1
8/16/2019,147.34,49.82,11.14,14.63,12.1
8/19/2019,149.09,50.06,11.14,14.63,12.09
8/20/2019,147.95,49.96,11.14,14.62,12.09
8/21/2019,149.2,50.34,11.13,14.62,12.08
8/22/2019,149.07,50.15,11.13,14.6,12.07
8/23/2019,145.31,49.47,11.13,14.6,12.07
8/26/2019,146.78,49.85,11.13,14.6,12.07
8/27/2019,146.1,49.8,11.13,14.61,12.08
8/28/2019,147.14,49.9,11.13,14.62,12.1
8/29/2019,149.09,50.31,11.12,14.62,12.1
8/30/2019,149.04,50.58,11.12,14.61,12.1
9/3/2019,148.07,50.38,11.12,14.61,12.1
9/4/2019,149.65,51.14,11.12,14.61,12.1
9/5/2019,151.65,51.53,11.11,14.58,12.07
9/6/2019,151.68,51.69,11.11,14.57,12.06
9/9/2019,151.77,51.75,11.10,14.56,12.05
9/10/2019,151.92,51.84,11.09,14.53,12.02
9/11/2019,153.16,52.13,11.08,14.5,11.99
9/12/2019,153.62,52.43,11.07,14.48,11.98
9/13/2019,153.47,52.73,11.04,14.42,11.91
9/16/2019,152.46,52.31,11.04,14.4,11.9
9/17/2019,152.83,52.47,11.03,14.39,11.88
9/18/2019,152.81,52.37,11.04,14.42,11.92
9/19/2019,152.71,52.45,11.04,14.44,11.93
9/20/2019,152.04,52.4,11.05,14.44,11.94
9/23/2019,152.12,52.34,11.05,14.47,11.97
9/24/2019,150.71,51.76,11.06,14.49,11.99
9/25/2019,151.66,51.72,11.06,14.49,11.99
9/26/2019,151.2,51.77,11.06,14.47,11.98
9/27/2019,150.3,51.46,11.06,14.47,11.98
9/30/2019,151,51.66,11.06,14.47,11.98
10/1/2019,149.03,51.19,11.06,14.48,11.98
10/2/2019,146.61,50.39,11.06,14.5,12
10/3/2019,147.8,50.78,11.08,14.53,12.03
10/4/2019,149.73,51.12,11.08,14.53,12.03
10/7/2019,149.14,50.95,11.09,14.54,12.04
10/8/2019,146.73,50.52,11.10,14.57,12.06
10/9/2019,148.08,50.92,11.10,14.57,12.06
10/10/2019,149.03,51.3,11.09,14.54,12.04
10/11/2019,150.63,52.12,11.08,14.51,11.99
10/14/2019,150.49,51.91,11.08,14.51,11.99
10/15/2019,151.97,52.45,11.08,14.49,11.98
10/16/2019,151.69,52.56,11.08,14.49,11.97
10/17/2019,152.19,52.7,11.07,14.46,11.95
10/18/2019,151.58,52.6,11.07,14.46,11.95
10/21/2019,152.57,52.92,11.06,14.45,11.94
10/22/2019,152.11,52.87,11.06,14.44,11.93
10/23/2019,152.42,53.06,11.06,14.43,11.92
10/24/2019,152.84,53.15,11.06,14.43,11.92
10/25/2019,153.45,53.26,11.06,14.43,11.92
10/28/2019,154.38,53.49,11.06,14.42,11.91
10/29/2019,154.35,53.4,11.05,14.42,11.9
10/30/2019,154.72,53.6,11.06,14.42,11.91
10/31/2019,154.18,53.43,11.07,14.46,11.95
11/1/2019,155.83,53.95,11.07,14.46,11.95
11/4/2019,156.4,54.26,11.07,14.45,11.94
11/5/2019,156.26,54.35,11.06,14.43,11.91
11/6/2019,156.19,54.26,11.06,14.43,11.91
11/7/2019,156.72,54.47,11.05,14.39,11.87
11/8/2019,157.16,54.34,11.05,14.38,11.86
11/11/2019,156.85,54.16,11.05,14.38,11.86
11/12/2019,157.12,54.1,11.05,14.38,11.86
11/13/2019,157.19,53.9,11.06,14.4,11.88
11/14/2019,157.35,53.84,11.06,14.41,11.9
11/15/2019,158.55,54.2,11.06,14.41,11.9
11/18/2019,158.64,54.23,11.06,14.42,11.9
11/19/2019,158.69,54.19,11.06,14.42,11.9
11/20/2019,158.19,53.91,11.07,14.44,11.93
11/21/2019,157.79,53.81,11.07,14.44,11.93
11/22/2019,158.14,53.92,11.07,14.44,11.93
11/25/2019,159.64,54.32,11.07,14.44,11.93
11/26/2019,159.98,54.32,11.07,14.46,11.95
11/27/2019,160.74,54.44,11.07,14.46,11.94
11/29/2019,160.02,53.96,11.07,14.45,11.94
12/2/2019,158.57,53.74,11.07,14.44,11.93
12/3/2019,157.63,53.56,11.08,14.46,11.95
12/4/2019,158.65,54.02,11.08,14.46,11.95
12/5/2019,158.88,54.02,11.08,14.46,11.95
12/6/2019,160.29,54.48,11.08,14.46,11.95
12/9/2019,159.78,54.2,11.08,14.46,11.96
12/10/2019,159.64,54.3,11.08,14.47,11.96
12/11/2019,160.02,54.66,11.09,14.49,11.98
12/12/2019,161.33,55.2,11.08,14.48,11.97
12/13/2019,161.33,55.43,11.08,14.48,11.97
12/16/2019,162.51,55.96,11.08,14.48,11.97
12/17/2019,162.57,55.89,11.09,14.48,11.97
12/18/2019,162.64,55.93,11.08,14.47,11.96
12/19/2019,163.35,55.9,11.08,14.46,11.95
12/20/2019,164.19,55.92,11.08,14.46,11.9
12/23/2019,164.29,55.38,11.08,14.46,11.9
12/24/2019,163.44,55.39,11.08,14.46,11.9
12/26/2019,164.23,55.63,11.08,14.46,11.9
12/27/2019,164.08,55.9,11.08,14.47,11.91
12/30/2019,163.19,55.47,11.08,14.47,11.9
12/31/2019,163.62,55.69,11.08,14.47,11.9
1/2/2020,164.98,56.31,11.09,14.48,11.92
1/3/2020,163.93,55.62,11.10,14.52,11.95
1/6/2020,164.49,55.7,11.10,14.53,11.97
1/7/2020,164.1,55.6,11.11,14.54,11.98
1/8/2020,164.91,55.7,11.11,14.55,11.98
1/9/2020,165.94,55.95,11.11,14.54,11.98
1/10/2020,165.46,55.88,11.11,14.55,11.99
1/13/2020,166.59,56.3,11.11,14.55,11.99
1/14/2020,166.5,56.31,11.12,14.56,12
1/15/2020,166.91,56.16,11.13,14.58,12.01
1/16/2020,168.34,56.46,11.13,14.59,12.02
1/17/2020,168.76,56.64,11.13,14.59,12.02
1/21/2020,168.4,56.02,11.14,14.6,12.03
1/22/2020,168.5,56.2,11.14,14.6,12.04
1/23/2020,168.69,56,11.14,14.62,12.05
1/24/2020,167.09,55.68,11.14,14.62,12.06
1/27/2020,164.58,54.46,11.15,14.65,12.08
1/28/2020,166.17,54.87,11.15,14.65,12.09
1/29/2020,166.06,54.9,11.15,14.66,12.09
1/30/2020,166.46,54.7,11.15,14.67,12.11
1/31/2020,163.52,53.8,11.15,14.67,12.11
2/3/2020,164.96,53.9,11.15,14.67,12.11
2/4/2020,167.56,54.85,11.15,14.65,12.09
2/5/2020,169.21,55.35,11.14,14.63,12.08
2/6/2020,169.68,55.48,11.14,14.63,12.07
2/7/2020,168.71,54.93,11.14,14.64,12.09
2/10/2020,169.95,55.04,11.14,14.65,12.09
2/11/2020,170.42,55.44,11.14,14.65,12.09
2/12/2020,171.49,55.84,11.14,14.65,12.09
2/13/2020,171.42,55.41,11.14,14.65,12.09
2/14/2020,171.7,55.38,11.14,14.65,12.1
2/18/2020,171.3,55.04,11.15,14.67,12.12
2/19/2020,172.17,55.3,11.15,14.67,12.12
2/20/2020,171.65,54.85,11.15,14.68,12.14
2/21/2020,169.89,54.56,11.16,14.71,12.17
2/24/2020,164.3,52.54,11.17,14.76,12.22
2/25/2020,159.28,51.82,11.18,14.78,12.25
2/26/2020,158.4,51.92,11.18,14.78,12.25
2/27/2020,151.46,50.44,11.18,14.8,12.28
2/28/2020,150.44,50.25,11.18,14.8,12.28
3/2/2020,156.67,50.8,11.19,14.81,12.29
3/3/2020,152.63,50.34,11.19,14.8,12.26
3/4/2020,158.73,51.64,11.19,14.8,12.26
3/5/2020,153.44,50.4,11.20,14.8,12.26
3/6/2020,150.59,49.65,11.21,14.83,12.29
3/9/2020,138.5,45.73,11.23,14.88,12.33
3/10/2020,145.37,47.5,11.19,14.78,12.23
3/11/2020,138.01,45.14,11.12,14.59,12.05
3/12/2020,124.59,40.29,10.98,14.24,11.69
3/13/2020,135.93,42.85,10.98,14.26,11.7
3/16/2020,120.46,38.08,10.96,14.22,11.67
3/17/2020,126.5,40.05,10.91,14.14,11.61
3/18/2020,119.21,37.33,10.84,14,11.49
3/19/2020,120.09,37.75,10.69,13.65,11.13
3/20/2020,115.19,37.62,10.51,13.31,10.81
3/23/2020,111.91,36.75,10.56,13.38,10.88
3/24/2020,122.53,39.83,10.62,13.52,11
3/25/2020,124.22,41.27,10.83,13.98,11.44
3/26/2020,131.11,42.89,10.97,14.32,11.79
3/27/2020,126.93,41.41,10.98,14.37,11.83
3/30/2020,130.78,42.18,10.99,14.38,11.83
3/31/2020,128.91,41.96,10.97,14.31,11.75
4/1/2020,122.96,40.36,10.90,14.07,11.46
4/2/2020,125.52,41.29,10.87,13.99,11.39
4/3/2020,123.38,40.43,10.91,14.08,11.47
4/6/2020,132.01,42.5,10.94,14.16,11.55
4/7/2020,132.16,42.79,10.96,14.21,11.61
4/8/2020,136.8,43.21,10.97,14.25,11.64
4/9/2020,139.36,43.9,11.00,14.31,11.7
4/13/2020,137.7,43.74,11.02,14.37,11.76
4/14/2020,141.88,44.51,11.03,14.39,11.78
4/15/2020,138.55,43.26,11.03,14.39,11.79
4/16/2020,139.2,43.27,11.02,14.39,11.78
4/17/2020,143.14,44.4,11.02,14.38,11.77
4/20/2020,140.82,43.76,11.01,14.37,11.76
4/21/2020,136.45,42.82,11.00,14.33,11.72
4/22/2020,139.53,43.69,10.99,14.29,11.67
4/23/2020,139.55,43.59,10.97,14.25,11.63
4/24/2020,141.63,43.95,10.96,14.21,11.59
4/27/2020,144.14,44.57,10.95,14.19,11.58
4/28/2020,143.69,44.89,10.94,14.16,11.54
4/29/2020,147.76,46.07,10.93,14.11,11.49
4/30/2020,145.84,45.15,10.93,14.11,11.49
5/1/2020,141.81,44.06,10.94,14.16,11.54
5/4/2020,142.35,44.13,10.95,14.19,11.57
5/5/2020,143.67,44.29,10.96,14.21,11.58
5/6/2020,142.88,44.11,10.96,14.22,11.59
5/7/2020,144.75,44.65,10.97,14.23,11.61
5/8/2020,147.47,45.39,10.99,14.26,11.63
5/11/2020,147.49,45.35,10.99,14.28,11.65
5/12/2020,144.35,44.89,11.00,14.28,11.65
5/13/2020,141.45,44.56,11.00,14.3,11.67
5/14/2020,142.97,44.37,11.02,14.32,11.68
5/15/2020,143.83,44.22,11.03,14.35,11.71
5/18/2020,148.6,45.94,11.04,14.36,11.71
5/19/2020,147.02,45.47,11.05,14.38,11.73
5/20/2020,149.74,46.24,11.07,14.42,11.77
5/21/2020,148.84,45.78,11.09,14.45,11.8
5/22/2020,149.26,45.45,11.10,14.49,11.83
5/26/2020,151.34,46.71,11.11,14.5,11.84
5/27/2020,153.73,47.14,11.12,14.51,11.85
5/28/2020,153.2,47.35,11.12,14.51,11.86
5/29/2020,153.71,47.41,11.12,14.52,11.86
6/1/2020,154.75,48.43,11.13,14.52,11.87
6/2/2020,155.92,49.15,11.13,14.53,11.87
6/3/2020,158.35,50.21,11.13,14.54,11.88
6/4/2020,157.85,49.86,11.14,14.55,11.9
6/5/2020,161.9,50.83,11.14,14.54,11.89
6/8/2020,164.1,51.42,11.14,14.54,11.9
6/9/2020,162.6,50.86,11.15,14.56,11.91
6/10/2020,161.39,50.8,11.16,14.57,11.93
6/11/2020,151.87,48.06,11.16,14.59,11.96
6/12/2020,153.97,48.99,11.16,14.6,11.96
6/15/2020,155.62,49.04,11.16,14.6,11.97
6/16/2020,158.61,49.6,11.16,14.59,11.96
6/17/2020,157.84,49.73,11.16,14.59,11.96
6/18/2020,157.97,49.62,11.16,14.6,11.97
6/19/2020,157.08,49.42,11.16,14.6,11.97
6/22/2020,158.17,49.8,11.16,14.6,11.98
6/23/2020,158.79,50.1,11.17,14.6,11.98
6/24/2020,154.48,49.02,11.17,14.6,11.98
6/25/2020,155.64,49.52,11.16,14.6,11.98
6/26/2020,152.02,48.87,11.16,14.6,11.98
6/29/2020,154.25,49.26,11.17,14.6,11.98
6/30/2020,156.53,49.17,11.17,14.6,11.99
7/1/2020,157.44,49.42,11.17,14.6,11.99
7/2/2020,158.07,50.15,11.17,14.61,11.99
7/6/2020,160.56,51.27,11.17,14.61,11.99
7/7/2020,158.93,50.56,11.17,14.62,12
7/8/2020,160.23,51.21,11.17,14.62,12.01
7/9/2020,159.24,50.76,11.18,14.63,12.03
7/10/2020,160.95,51.02,11.18,14.65,12.05
7/13/2020,159.21,50.69,11.19,14.66,12.05
7/14/2020,161.3,51.26,11.19,14.67,12.07
7/15/2020,163.3,51.71,11.20,14.68,12.08
7/16/2020,162.57,51.25,11.20,14.7,12.09
7/17/2020,163.19,51.54,11.21,14.7,12.1
7/20/2020,164.44,51.89,11.21,14.72,12.11
7/21/2020,164.91,52.18,11.22,14.73,12.12
7/22/2020,165.77,52.2,11.22,14.74,12.13
7/23/2020,163.96,51.8,11.22,14.74,12.14
7/24/2020,162.69,51.61,11.22,14.75,12.14
7/27/2020,164.09,52.35,11.23,14.75,12.14
7/28/2020,162.89,51.98,11.23,14.75,12.15
7/29/2020,165.05,52.64,11.23,14.76,12.15
7/30/2020,164.68,51.98,11.23,14.77,12.17
7/31/2020,165.52,51.21,11.24,14.78,12.18
8/3/2020,166.96,51.95,11.24,14.79,12.18
8/4/2020,167.62,52.35,11.24,14.8,12.2
8/5/2020,168.84,52.66,11.25,14.81,12.21
8/6/2020,169.66,52.82,11.25,14.82,12.23
8/7/2020,169.8,52.35,11.26,14.84,12.24
8/10/2020,170.27,52.51,11.26,14.85,12.25
8/11/2020,168.9,52.63,11.26,14.84,12.25
8/12/2020,171.16,53.59,11.25,14.83,12.23
8/13/2020,171.03,53.36,11.25,14.82,12.22
8/14/2020,170.98,53.1,11.25,14.8,12.21
8/17/2020,171.71,53.6,11.24,14.8,12.2
8/18/2020,171.97,53.58,11.24,14.79,12.19
8/19/2020,171.3,53.25,11.24,14.78,12.18
8/20/2020,171.79,53.11,11.24,14.77,12.16
8/21/2020,172.22,52.99,11.24,14.77,12.16
8/24/2020,173.87,53.6,11.24,14.77,12.16
8/25/2020,174.45,53.8,11.24,14.76,12.15
8/26/2020,176.03,54.08,11.23,14.74,12.13
8/27/2020,176.45,53.61,11.23,14.73,12.11
8/28/2020,177.68,54.1,11.23,14.73,12.11
8/31/2020,177.28,53.48,11.23,14.73,12.11
9/1/2020,178.85,53.8,11.23,14.72,12.1
9/2/2020,181.24,54.25,11.23,14.72,12.1
9/3/2020,174.94,53.07,11.23,14.71,12.1
9/4/2020,173.45,53.18,11.23,14.72,12.1
9/8/2020,168.58,52.42,11.23,14.72,12.1
9/9/2020,171.88,53.31,11.23,14.72,12.1
9/10/2020,169.06,52.65,11.23,14.71,12.1
9/11/2020,169.12,53.14,11.23,14.72,12.1
9/14/2020,171.76,53.6,11.23,14.71,12.1
9/15/2020,172.74,53.97,11.23,14.72,12.1
9/16/2020,172.17,53.89,11.23,14.71,12.1
9/17/2020,170.75,53.87,11.23,14.72,12.1
9/18/2020,169.09,53.47,11.23,14.72,12.1
9/21/2020,167.05,52.12,11.23,14.72,12.11
9/22/2020,168.71,52.02,11.23,14.72,12.1
9/23/2020,164.64,51.39,11.23,14.72,12.11
9/24/2020,164.99,51.3,11.23,14.72,12.1
9/25/2020,166.96,51.49,11.23,14.72,12.1
9/28/2020,169.99,52.19,11.23,14.72,12.1
9/29/2020,169.04,52.12,11.23,14.71,12.1
9/30/2020,170.31,52.17,11.23,14.7,12.08
10/1/2020,171.73,52.59,11.22,14.69,12.07
10/2/2020,170.39,52.36,11.22,14.69,12.07
10/5/2020,173.46,53.13,11.22,14.68,12.06
10/6/2020,171.32,52.75,11.22,14.67,12.04
10/7/2020,174.31,53.28,11.21,14.65,12.02
10/8/2020,175.84,53.65,11.21,14.65,12.02
10/9/2020,177.32,54.02,11.21,14.65,12.02
10/12/2020,179.95,54.34,11.21,14.65,12.02
10/13/2020,179,53.87,11.21,14.65,12.02
10/14/2020,177.81,53.69,11.21,14.65,12.03
10/15/2020,177.87,53.13,11.21,14.65,12.03
10/16/2020,177.55,53.35,11.21,14.65,12.03
10/19/2020,175.01,53.11,11.21,14.65,12.03
10/20/2020,175.62,53.51,11.21,14.64,12.02
10/21/2020,175.02,53.36,11.21,14.64,12.02
10/22/2020,176.26,53.37,11.21,14.64,12.02
10/23/2020,176.84,53.67,11.21,14.64,12.02
10/26/2020,173.63,52.77,11.21,14.64,12.02
10/27/2020,172.93,52.58,11.21,14.64,12.02
10/28/2020,167.2,51.08,11.21,14.64,12.03
10/29/2020,168.78,51.39,11.20,14.64,12.03
10/30/2020,166.99,50.97,11.20,14.64,12.03
11/2/2020,168.73,51.68,11.20,14.64,12.02
11/3/2020,171.97,52.68,11.20,14.64,12.02
11/4/2020,175.72,53.5,11.21,14.68,12.07
11/5/2020,179.35,54.66,11.22,14.7,12.09
11/6/2020,179.26,54.83,11.22,14.71,12.11
11/9/2020,181.39,55.98,11.21,14.69,12.08
11/10/2020,181.09,56.16,11.22,14.69,12.08
11/11/2020,182.56,56.55,11.22,14.69,12.08
11/12/2020,180.76,55.79,11.22,14.71,12.1
11/13/2020,183.32,56.57,11.22,14.72,12.12
11/16/2020,185.56,57.28,11.23,14.73,12.13
11/17/2020,185.14,57.28,11.23,14.75,12.15
11/18/2020,183.18,57.01,11.23,14.76,12.17
11/19/2020,184.2,57.34,11.24,14.79,12.2
11/20/2020,183.23,57.52,11.24,14.8,12.21
11/23/2020,184.73,57.6,11.24,14.8,12.21
11/24/2020,187.59,58.45,11.24,14.8,12.2
11/25/2020,187.52,58.25,11.24,14.79,12.2
11/27/2020,188.18,58.68,11.24,14.8,12.21
11/30/2020,186.7,57.4,11.24,14.8,12.21
12/1/2020,189.07,58.7,11.24,14.8,12.21
12/2/2020,189.23,58.74,11.25,14.81,12.23
12/3/2020,189.61,59.01,11.25,14.82,12.24
12/4/2020,191.51,59.55,11.25,14.83,12.24
12/7/2020,191.3,59.25,11.25,14.82,12.24
12/8/2020,192.13,59.4,11.26,14.83,12.25
12/9/2020,190.24,59.33,11.25,14.83,12.25
12/10/2020,190.52,59.59,11.26,14.84,12.26
12/11/2020,190.18,59.3,11.26,14.85,12.26
12/14/2020,189.64,59.31,11.26,14.85,12.27
12/15/2020,192.24,59.95,11.26,14.85,12.27
12/16/2020,192.51,60.1,11.26,14.85,12.27
12/17/2020,194.02,60.52,11.26,14.86,12.28
12/18/2020,193.47,60.28,11.26,14.86,12.28
12/21/2020,192.91,58.95,11.26,14.86,12.28
12/22/2020,192.95,58.78,11.26,14.86,12.28
12/23/2020,193.28,59.33,11.26,14.86,12.28
12/24/2020,192.82,59.36,11.26,14.86,12.28
12/28/2020,194.04,59.72,11.26,14.86,12.28
12/29/2020,193.23,60.22,11.26,14.86,12.22
12/30/2020,193.75,60.55,11.26,14.86,12.22
12/31/2020,194.64,60.16,11.26,14.86,12.23
1/4/2021,191.87,60.52,11.26,14.87,12.23
1/5/2021,193.42,61.4,11.27,14.87,12.24
1/6/2021,195.16,61.73,11.27,14.87,12.24
1/7/2021,198.29,61.99,11.27,14.86,12.23
1/8/2021,199.25,62.78,11.26,14.85,12.22
1/11/2021,198.06,61.95,11.26,14.85,12.21
1/12/2021,198.76,62.27,11.26,14.84,12.21
1/13/2021,198.98,62.26,11.26,14.85,12.21
1/14/2021,198.79,62.81,11.26,14.85,12.21
1/15/2021,197.06,61.85,11.26,14.85,12.22
1/19/2021,198.86,62.47,11.26,14.85,12.23
1/20/2021,201.37,63.15,11.27,14.86,12.23
1/21/2021,201.22,63.23,11.27,14.86,12.24
1/22/2021,200.89,62.8,11.27,14.87,12.24
1/25/2021,201.46,62.89,11.27,14.87,12.24
1/26/2021,200.73,62.77,11.28,14.89,12.27
1/27/2021,195.91,61.31,11.28,14.91,12.29
1/28/2021,197.45,61.74,11.28,14.91,12.29
1/29/2021,193.99,60.31,11.28,14.91,12.29
2/1/2021,197.3,61.4,11.28,14.91,12.29
2/2/2021,200.13,62.14,11.28,14.92,12.29
2/3/2021,200.43,62.37,11.28,14.92,12.3
2/4/2021,202.97,62.43,11.28,14.92,12.3
2/5/2021,204.11,62.86,11.29,14.92,12.3
2/8/2021,205.94,63.25,11.29,14.93,12.3
2/9/2021,206.02,63.68,11.29,14.93,12.32
2/10/2021,205.93,63.6,11.29,14.95,12.33
2/11/2021,206.42,64.08,11.29,14.95,12.33
2/12/2021,207.49,64.39,11.29,14.95,12.34
2/16/2021,207.12,64.68,11.29,14.94,12.32
2/17/2021,206.69,64.4,11.28,14.91,12.3
2/18/2021,205.5,63.86,11.27,14.88,12.26
2/19/2021,205.97,64.22,11.26,14.85,12.23
2/22/2021,204.01,63.54,11.24,14.8,12.17
2/23/2021,203.98,63.7,11.23,14.76,12.13
2/24/2021,206.27,63.72,11.22,14.72,12.09
2/25/2021,200.88,62.57,11.21,14.68,12.05
2/26/2021,200.08,61.7,11.21,14.68,12.05
3/1/2021,205.22,63.05,11.21,14.69,12.05
3/2/2021,203.29,62.8,11.21,14.69,12.05
3/3/2021,200.36,62.5,11.21,14.69,12.06
3/4/2021,197.19,61.7,11.22,14.71,12.07
3/5/2021,200.75,62.16,11.23,14.72,12.08
3/8/2021,199.77,61.51,11.23,14.72,12.09
3/9/2021,202.87,62.46,11.23,14.74,12.11
3/10/2021,204.32,62.63,11.23,14.75,12.13
3/11/2021,206.99,63.51,11.24,14.77,12.15
3/12/2021,207.4,63.31,11.24,14.76,12.14
3/15/2021,208.85,63.44,11.24,14.76,12.14
3/16/2021,208.01,63.59,11.24,14.77,12.14
3/17/2021,208.8,63.85,11.23,14.75,12.13
3/18/2021,205,63.1,11.21,14.69,12.07
3/19/2021,205.26,63.42,11.21,14.69,12.07
3/22/2021,206.37,63.26,11.21,14.7,12.08
3/23/2021,204.02,62.3,11.22,14.71,12.09
3/24/2021,202.33,61.63,11.22,14.73,12.11
3/25/2021,203.15,62.03,11.22,14.73,12.11
3/26/2021,206.47,63.05,11.22,14.73,12.11
3/29/2021,205.5,62.7,11.22,14.74,12.12
3/30/2021,205.44,62.72,11.22,14.73,12.11
3/31/2021,206.69,62.7,11.22,14.73,12.11
4/1/2021,209.28,63.55,11.22,14.73,12.12
4/5/2021,211.72,64.25,11.22,14.73,12.12
4/6/2021,211.8,63.88,11.23,14.74,12.13
4/7/2021,211.62,63.73,11.23,14.75,12.14
4/8/2021,212.85,64.13,11.23,14.78,12.17
4/9/2021,214.14,64.12,11.24,14.78,12.17
4/12/2021,214.2,63.74,11.24,14.78,12.17
4/13/2021,214.8,64.11,11.24,14.79,12.19
4/14/2021,214.32,64.28,11.25,14.81,12.2
4/15/2021,216.6,64.72,11.26,14.83,12.23
4/16/2021,217.15,65.15,11.26,14.84,12.23
4/19/2021,215.73,64.95,11.26,14.84,12.23
4/20/2021,213.75,64.05,11.26,14.84,12.23
4/21/2021,216.3,64.66,11.26,14.84,12.23
4/22/2021,214.61,64.39,11.25,14.84,12.24
4/23/2021,217.21,65.12,11.26,14.84,12.24
4/26/2021,218,65.2,11.26,14.84,12.24
4/27/2021,217.9,65.1,11.25,14.84,12.24
4/28/2021,217.87,65.37,11.25,14.83,12.23
4/29/2021,218.7,65.36,11.24,14.81,12.21
4/30/2021,217.1,64.44,11.24,14.81,12.21
5/3/2021,217.48,64.99,11.24,14.81,12.21
5/4/2021,215.85,64.15,11.24,14.81,12.22
5/5/2021,215.81,64.81,11.24,14.81,12.22
