Date,VTSAX,VWUAX,VWNAX,VEXRX,VSEQX,VWILX,VTRIX,VTIAX,VUSFX,VMLUX,VWIUX,VWLUX
8/1/2019,73.37,107.43,63.63,95.53,31.98,92.34,35.14,27.67,20.06,11.1,14.48,11.92
8/2/2019,72.79,106.05,63.23,94.58,31.68,90.93,34.8,27.38,20.07,11.11,14.5,11.94
8/5/2019,70.62,102.54,61.4,91.54,30.69,87.91,33.93,26.68,20.08,11.12,14.54,11.98
8/6/2019,71.54,104.01,62.16,92.92,31.04,88.79,34.17,26.85,20.09,11.13,14.55,11.99
8/7/2019,71.61,104.47,62.1,92.94,31.13,89.37,34.22,26.94,20.09,11.14,14.59,12.04
8/8/2019,73,106.88,63.19,95.19,31.96,90.94,34.6,27.27,20.09,11.13,14.57,12.02
8/9/2019,72.47,106.04,62.79,94.19,31.63,89.9,34.32,27.05,20.09,11.13,14.58,12.03
8/12/2019,71.59,104.69,61.9,92.76,31.14,88.78,34.03,26.84,20.09,11.14,14.59,12.04
8/13/2019,72.6,106.38,62.74,93.89,31.46,89.77,34.27,26.98,20.09,11.14,14.59,12.05
8/14/2019,70.5,103.06,60.81,91.05,30.42,87.28,33.44,26.39,20.09,11.14,14.63,12.09
8/15/2019,70.64,103.4,60.72,90.94,30.41,87.61,33.54,26.45,20.11,11.14,14.63,12.1
8/16/2019,71.73,104.88,61.73,92.55,31.02,88.8,33.96,26.74,20.11,11.14,14.63,12.1
8/19/2019,72.55,106.14,62.43,93.24,31.32,89.8,34.12,26.9,20.11,11.14,14.63,12.09
8/20/2019,72.01,105.66,61.93,92.79,31.09,89.46,34,26.84,20.11,11.14,14.62,12.09
8/21/2019,72.61,106.84,62.45,93.72,31.42,90.26,34.27,27.04,20.11,11.13,14.62,12.08
8/22/2019,72.56,106.49,62.33,93.73,31.44,89.45,34.11,26.91,20.1,11.13,14.6,12.07
8/23/2019,70.68,103.81,60.75,91.22,30.64,87.98,33.72,26.62,20.11,11.13,14.6,12.07
8/26/2019,71.44,105.03,61.25,91.96,30.91,88.68,33.92,26.74,20.12,11.13,14.6,12.07
8/27/2019,71.13,104.81,60.92,91.13,30.68,88.8,33.95,26.78,20.12,11.13,14.61,12.08
8/28/2019,71.61,105.03,61.44,91.74,30.91,88.73,33.93,26.8,20.12,11.13,14.62,12.1
8/29/2019,72.55,106.48,62.37,93.17,31.36,89.65,34.16,26.99,20.12,11.12,14.62,12.1
8/30/2019,72.6,106.3,62.53,93.04,31.38,90.05,34.24,27.13,20.08,11.12,14.61,12.1
9/3/2019,72.04,105.31,62.04,91.77,31.05,89.58,34.11,27.04,20.09,11.12,14.61,12.1
9/4/2019,72.82,106.46,62.82,92.5,31.39,90.98,34.56,27.41,20.09,11.12,14.61,12.1
9/5/2019,73.79,107.96,63.66,94.15,31.81,92.31,34.92,27.63,20.09,11.11,14.58,12.07
9/6/2019,73.82,107.76,63.72,94.02,31.79,92.42,35.01,27.71,20.09,11.11,14.57,12.06
9/9/2019,73.85,106.77,64.2,93.95,31.93,92.48,35.17,27.77,20.09,11.1,14.56,12.05
9/10/2019,73.93,106.01,64.5,94.24,31.97,92.13,35.31,27.79,20.08,11.09,14.53,12.02
9/11/2019,74.55,106.91,64.96,95.63,32.3,93.08,35.57,28.01,20.08,11.08,14.5,11.99
9/12/2019,74.74,107.66,65.03,95.65,32.27,93.54,35.76,28.13,20.07,11.07,14.48,11.98
9/13/2019,74.37,107.34,65.22,95.63,32.31,93.95,35.94,28.26,20.07,11.04,14.42,11.91
9/16/2019,74.23,107.14,65.25,95.78,32.49,92.99,35.75,28.1,20.07,11.04,14.4,11.9
9/17/2019,74.4,107.76,65.14,95.8,32.53,93.14,35.79,28.18,20.08,11.03,14.39,11.88
9/18/2019,74.37,107.54,65.18,95.4,32.42,92.98,35.67,28.1,20.08,11.04,14.42,11.92
9/19/2019,74.35,107.69,65.26,95.17,32.3,92.98,35.83,28.16,20.08,11.04,14.44,11.93
9/20/2019,74.02,106.71,64.97,95.04,32.17,92.67,35.84,28.16,20.08,11.05,14.44,11.94
9/23/2019,74.01,106.43,65.03,95.07,32.18,92.1,35.7,27.9,20.09,11.05,14.47,11.97
9/24/2019,73.32,104.92,64.39,93.71,31.84,91.37,35.58,27.82,20.1,11.06,14.49,11.99
9/25/2019,73.81,105.92,64.68,94.54,32.09,91.38,35.5,27.74,20.1,11.06,14.49,11.99
9/26/2019,73.57,105.7,64.4,93.8,31.95,91.42,35.6,27.79,20.1,11.06,14.47,11.98
9/27/2019,73.14,104.35,64.26,92.72,31.72,90.67,35.5,27.68,20.1,11.06,14.47,11.98
9/30/2019,73.5,105.02,64.47,93.29,31.87,91.14,35.53,27.71,20.06,11.06,14.47,11.98
10/1/2019,72.55,103.94,63.46,91.71,31.4,90.4,35.24,27.5,20.07,11.06,14.48,11.98
10/2/2019,71.32,102.18,62.3,90.43,30.94,88.86,34.6,27.09,20.08,11.06,14.5,12
10/3/2019,71.91,103.45,62.69,91.37,31.18,89.81,34.77,27.22,20.1,11.08,14.53,12.03
10/4/2019,72.88,104.86,63.49,92.4,31.55,90.56,35.07,27.44,20.1,11.08,14.53,12.03
10/7/2019,72.59,104.55,63.2,92.06,31.47,90.3,34.94,27.36,20.1,11.09,14.54,12.04
10/8/2019,71.43,102.85,62.18,90.3,30.92,89.05,34.54,27.13,20.1,11.1,14.57,12.06
10/9/2019,72.08,104.09,62.76,91.12,31.15,90.05,34.76,27.31,20.1,11.1,14.57,12.06
10/10/2019,72.5,104.66,63.28,91.36,31.35,90.59,35.06,27.49,20.09,11.09,14.54,12.04
10/11/2019,73.36,105.97,64.12,92.93,31.84,92.23,35.75,27.93,20.09,11.08,14.51,11.99
10/14/2019,73.24,106.06,64.01,92.62,31.73,92.16,35.66,27.87,20.09,11.08,14.51,11.99
10/15/2019,73.96,107.41,64.75,93.67,31.97,93.56,36.05,28.13,20.09,11.08,14.49,11.98
10/16/2019,73.8,106.63,64.69,93.48,31.91,93.56,36.11,28.18,20.09,11.08,14.49,11.97
10/17/2019,74.07,107.05,64.92,94.27,32.14,93.73,36.25,28.27,20.1,11.07,14.46,11.95
10/18/2019,73.77,105.74,64.72,93.71,32.03,92.95,36.22,28.23,20.1,11.07,14.46,11.95
10/21/2019,74.28,106.36,65.19,94.3,32.27,93.71,36.46,28.4,20.1,11.06,14.45,11.94
10/22/2019,74.02,104.89,65.3,93.94,32.25,93.31,36.44,28.39,20.1,11.06,14.44,11.93
10/23/2019,74.21,105.2,65.47,94.01,32.27,93.29,36.53,28.46,20.11,11.06,14.43,11.92
10/24/2019,74.39,106.65,65.46,94.43,32.36,94.14,36.54,28.52,20.11,11.06,14.43,11.92
10/25/2019,74.71,107.19,65.83,94.83,32.44,94.41,36.48,28.56,20.11,11.06,14.43,11.92
10/28/2019,75.14,108.21,66.12,95.62,32.56,95.26,36.61,28.65,20.11,11.06,14.42,11.91
10/29/2019,75.14,107.47,66.19,95.46,32.68,94.86,36.61,28.64,20.11,11.05,14.42,11.9
10/30/2019,75.32,108.26,66.32,95.6,32.67,95.39,36.75,28.75,20.11,11.06,14.42,11.91
10/31/2019,75.05,107.69,66.06,94.64,32.36,95.08,36.63,28.66,20.08,11.07,14.46,11.95
11/1/2019,75.84,108.55,66.89,96.29,32.8,96.18,36.98,28.93,20.08,11.07,14.46,11.95
11/4/2019,76.11,108.56,67.41,96.65,32.95,97.24,37.22,29.1,20.08,11.07,14.45,11.94
11/5/2019,76.03,108.01,67.45,96.69,32.88,97.19,37.19,29.12,20.08,11.06,14.43,11.91
11/6/2019,76.02,108.06,67.57,96.46,32.83,97.16,37.24,29.11,20.08,11.06,14.43,11.91
11/7/2019,76.26,108.11,68.04,96.66,32.89,97.63,37.44,29.24,20.08,11.05,14.39,11.87
11/8/2019,76.49,108.58,68.3,97.18,32.95,97.23,37.3,29.13,20.08,11.05,14.38,11.86
11/11/2019,76.36,108.85,68.12,97.2,32.93,96.83,37.18,29.05,20.08,11.05,14.38,11.86
11/12/2019,76.47,109.24,68.15,97.38,32.97,96.87,37.24,29.06,20.08,11.05,14.38,11.86
11/13/2019,76.51,109.39,67.98,97.24,33,96.64,37.07,28.94,20.09,11.06,14.4,11.88
11/14/2019,76.6,109.84,67.99,97.38,33.11,96.66,36.94,28.87,20.09,11.06,14.41,11.9
11/15/2019,77.18,110.86,68.61,98.29,33.32,97.48,37.2,29.08,20.09,11.06,14.41,11.9
11/18/2019,77.21,111.02,68.51,98.11,33.31,97.52,37.21,29.1,20.1,11.06,14.42,11.9
11/19/2019,77.22,111.49,68.41,98.42,33.33,97.59,37.2,29.11,20.1,11.06,14.42,11.9
11/20/2019,76.98,111.41,68.2,98.21,33.21,97.17,36.95,28.95,20.1,11.07,14.44,11.93
11/21/2019,76.82,111.06,68.2,97.78,33.05,97.06,36.89,28.87,20.1,11.07,14.44,11.93
11/22/2019,77,111.12,68.41,98.13,33.17,97.22,36.97,28.91,20.1,11.07,14.44,11.93
11/25/2019,77.68,112.43,68.82,99.76,33.61,98.53,37.29,29.14,20.1,11.07,14.44,11.93
11/26/2019,77.87,112.98,68.68,100.26,33.77,98.81,37.25,29.12,20.1,11.07,14.46,11.95
11/27/2019,78.22,113.67,68.9,100.91,33.95,99.29,37.37,29.21,20.1,11.07,14.46,11.94
11/29/2019,77.89,113.21,68.55,100.17,33.72,98.57,37.09,28.98,20.06,11.07,14.45,11.94
12/2/2019,77.19,111.61,67.99,99.1,33.4,97.81,36.86,28.85,20.07,11.07,14.44,11.93
12/3/2019,76.72,111.36,67.41,98.7,33.2,97.67,36.7,28.75,20.07,11.08,14.46,11.95
12/4/2019,77.2,111.7,67.92,99.25,33.38,98.27,36.99,28.96,20.08,11.08,14.46,11.95
12/5/2019,77.31,111.74,68.05,99.31,33.47,98.64,36.99,29,20.08,11.08,14.46,11.95
12/6/2019,78.01,112.53,68.74,100.27,33.76,99.66,37.29,29.22,20.08,11.08,14.46,11.95
12/9/2019,77.77,112.06,68.51,99.63,33.64,99.18,37.23,29.14,20.08,11.08,14.46,11.96
12/10/2019,77.69,111.87,68.47,99.54,33.6,99.3,37.31,29.14,20.08,11.08,14.47,11.96
12/11/2019,77.88,112.23,68.66,99.69,33.58,100.04,37.49,29.33,20.08,11.09,14.49,11.98
12/12/2019,78.53,112.66,69.44,100.53,33.88,100.95,37.86,29.53,20.08,11.08,14.48,11.97
12/13/2019,78.52,108.63,69.4,100.29,33.76,100.23,38.16,29.71,20.08,11.08,14.48,11.97
12/16/2019,79.09,109.7,69.92,101.08,34.08,101.55,38.5,29.98,20.08,11.08,14.48,11.97
12/17/2019,79.14,109.56,64.08,96.32,33.16,101.81,37.38,30,20.08,11.09,14.48,11.97
12/18/2019,79.14,109.76,63.97,96.53,33.22,101.83,37.28,29.98,20.09,11.08,14.47,11.96
12/19/2019,79.5,110.59,64.16,96.97,33.37,101.87,37.35,30.01,20.09,11.08,14.46,11.95
12/20/2019,79.9,111.12,64.42,97.42,33.52,102.03,37.35,29.69,20.04,11.08,14.46,11.9
12/23/2019,79.53,111.29,64.54,97.53,33.45,102.5,37.35,29.73,20.04,11.08,14.46,11.9
12/24/2019,79.54,111.41,64.52,97.71,33.48,102.54,37.34,29.73,20.04,11.08,14.46,11.9
12/26/2019,79.92,112.24,64.76,97.87,33.53,103.12,37.48,29.84,20.05,11.08,14.46,11.9
12/27/2019,79.88,112.15,64.76,97.51,33.4,103.5,37.61,29.95,20.05,11.08,14.47,11.91
12/30/2019,79.45,111.07,64.43,97.03,33.31,102.65,37.39,29.81,20.06,11.08,14.47,11.9
12/31/2019,79.69,111.41,64.6,97.21,33.44,102.79,37.53,29.87,20.06,11.08,14.47,11.9
1/2/2020,80.29,112.99,65.19,97.78,33.51,104.66,37.89,30.16,20.06,11.09,14.48,11.92
1/3/2020,79.8,112.38,64.71,97.34,33.4,103.71,37.53,29.92,20.07,11.1,14.52,11.95
1/6/2020,80.06,113.28,64.92,97.7,33.44,103.77,37.6,29.91,20.07,11.1,14.53,11.97
1/7/2020,79.87,113.28,64.8,97.52,33.41,104.17,37.53,29.88,20.07,11.11,14.54,11.98
1/8/2020,80.25,114.27,65.12,97.9,33.49,104.51,37.58,29.88,20.07,11.11,14.55,11.98
1/9/2020,80.75,115.29,65.51,98.33,33.6,105.33,37.78,30.03,20.07,11.11,14.54,11.98
1/10/2020,80.53,115.03,65.31,98.12,33.49,105.34,37.7,29.99,20.08,11.11,14.55,11.99
1/13/2020,81.11,116.32,65.67,98.95,33.77,106.38,37.9,30.21,20.08,11.11,14.55,11.99
1/14/2020,81.06,115.98,65.64,99.05,33.85,105.99,37.86,30.2,20.08,11.12,14.56,12
1/15/2020,81.23,116.34,65.59,99.36,33.96,105.98,37.72,30.17,20.08,11.13,14.58,12.01
1/16/2020,81.95,117.42,66.12,100.49,34.35,106.3,37.89,30.29,20.08,11.13,14.59,12.02
1/17/2020,82.18,117.83,66.34,100.19,34.31,106.42,37.96,30.39,20.08,11.13,14.59,12.02
1/21/2020,81.96,118.18,66,99.63,34.11,105.21,37.69,30.11,20.09,11.14,14.6,12.03
1/22/2020,82,118.32,66,99.59,34.11,105.35,37.73,30.17,20.1,11.14,14.6,12.04
1/23/2020,82.09,118.6,66.05,99.59,34.17,104.73,37.66,30.06,20.1,11.14,14.62,12.05
1/24/2020,81.33,117.59,65.3,98.44,33.76,103.86,37.52,29.93,20.1,11.14,14.62,12.06
1/27/2020,80.1,115.61,64.2,97.1,33.22,101.34,36.78,29.32,20.11,11.15,14.65,12.08
1/28/2020,80.89,117.19,64.8,98.13,33.55,102.58,37.07,29.53,20.11,11.15,14.65,12.09
1/29/2020,80.8,117.47,64.7,97.9,33.45,103.03,36.98,29.5,20.11,11.15,14.66,12.09
1/30/2020,81.05,118.1,64.93,97.66,33.43,102.76,36.84,29.36,20.11,11.15,14.67,12.11
1/31/2020,79.63,116.34,63.61,95.61,32.77,101.25,36.19,28.88,20.08,11.15,14.67,12.11
2/3/2020,80.29,118.39,64.1,96.47,33.01,103.22,36.26,28.96,20.08,11.15,14.67,12.11
2/4/2020,81.53,121.16,65.01,98.31,33.53,106.21,36.88,29.45,20.08,11.15,14.65,12.09
2/5/2020,82.35,120.56,65.99,99.18,33.97,105.82,37.24,29.68,20.07,11.14,14.63,12.08
2/6/2020,82.57,121.34,66.11,99.13,33.89,106.38,37.5,29.81,20.07,11.14,14.63,12.07
2/7/2020,82.11,120.86,65.68,98.19,33.57,105.18,37.18,29.55,20.08,11.14,14.64,12.09
2/10/2020,82.73,122.35,66.05,98.91,33.73,105.87,37.19,29.58,20.09,11.14,14.65,12.09
2/11/2020,82.93,122.34,66.23,99.38,34.02,106.84,37.47,29.8,20.09,11.14,14.65,12.09
2/12/2020,83.46,123.38,66.73,100.23,34.19,107.96,37.59,29.95,20.08,11.14,14.65,12.09
2/13/2020,83.42,123.53,66.52,100.48,34.22,107.36,37.4,29.8,20.08,11.14,14.65,12.09
2/14/2020,83.57,124.09,66.49,100.83,34.25,107.22,37.26,29.76,20.09,11.14,14.65,12.1
2/18/2020,83.38,124.63,66.1,100.56,34.2,106.77,37.02,29.55,20.09,11.15,14.67,12.12
2/19/2020,83.79,125.77,66.48,101.26,34.27,108,37.13,29.71,20.09,11.15,14.67,12.12
2/20/2020,83.56,125.05,66.29,101.3,34.23,107.03,36.89,29.46,20.1,11.15,14.68,12.14
2/21/2020,82.68,122.9,65.65,99.87,33.85,106.21,36.71,29.33,20.1,11.16,14.71,12.17
2/24/2020,79.96,118.21,63.39,96.7,32.79,101.63,35.33,28.29,20.11,11.17,14.76,12.22
2/25/2020,77.5,114.68,61.46,93.26,31.64,99.99,34.74,27.87,20.12,11.18,14.78,12.25
2/26/2020,77.08,114.65,61.09,92.09,31.15,100.38,34.73,27.89,20.13,11.18,14.78,12.25
2/27/2020,73.76,109.54,58.59,89.07,29.96,96.94,33.79,27.13,20.14,11.18,14.8,12.28
2/28/2020,73.13,109.63,58.13,88.55,29.48,97.43,33.5,26.94,20.11,11.18,14.8,12.28
3/2/2020,76.3,114.43,60.45,90.78,30.51,99.65,33.95,27.36,20.13,11.19,14.81,12.29
3/3/2020,74.25,111.38,58.84,88.78,29.78,98.56,33.5,27.08,20.15,11.19,14.8,12.26
3/4/2020,77.25,115.75,61.14,91.88,30.78,101.34,34.41,27.78,20.17,11.19,14.8,12.26
3/5/2020,74.66,112.14,58.95,88.99,29.59,99.36,33.58,27.23,20.18,11.2,14.8,12.26
3/6/2020,73.33,109.87,57.61,87.02,28.94,97.61,32.94,26.73,20.18,11.21,14.83,12.29
3/9/2020,67.58,101.93,52.6,79.61,26.22,90.81,30.22,24.65,20.18,11.23,14.88,12.33
3/10/2020,70.77,106.99,55.25,82.49,27.3,94.06,31.13,25.4,20.18,11.19,14.78,12.23
3/11/2020,67.17,101.79,52.29,77.39,25.65,89.79,29.81,24.36,20.18,11.12,14.59,12.05
3/12/2020,60.69,92.38,47.23,69.55,22.84,81.28,26.67,21.84,20.15,10.98,14.24,11.69
3/13/2020,66.14,99.78,51.54,74.05,24.53,86.46,27.84,23.02,20.12,10.98,14.26,11.7
3/16/2020,58.01,87.61,45,63.81,21.12,77.47,25.1,20.66,20.09,10.96,14.22,11.67
3/17/2020,61.36,92.28,47.21,66.55,21.94,80.99,25.97,21.44,20.06,10.91,14.14,11.61
3/18/2020,57.77,87.78,44.27,60.92,19.84,76.73,24.6,20.2,20.01,10.84,14,11.49
3/19/2020,58.48,89.95,44.91,63.96,20.71,77.99,24.74,20.27,19.95,10.69,13.65,11.13
3/20/2020,56.04,87.16,43.25,62.1,19.82,78.39,24.63,20.24,19.89,10.51,13.31,10.81
3/23/2020,54.49,86.61,41.76,61.29,19.21,77.62,24.25,19.77,19.88,10.56,13.38,10.88
3/24/2020,59.64,94.22,46.1,67.78,21.5,83.57,26.24,21.35,19.87,10.62,13.52,11
3/25/2020,60.17,94.92,47.03,69.25,22.23,85.76,27.14,22.07,19.87,10.83,13.98,11.44
3/26/2020,63.91,100.09,49.78,73.25,23.6,89.22,28.42,23.07,19.89,10.97,14.32,11.79
3/27/2020,61.76,96.5,47.95,70.49,22.79,85.93,27.51,22.32,19.91,10.98,14.37,11.83
3/30/2020,63.71,99.5,49.35,72.02,23.22,86.75,27.9,22.66,19.89,10.99,14.38,11.83
3/31/2020,62.75,98.06,48.66,71.23,22.76,86.84,27.66,22.55,19.85,10.97,14.31,11.75
4/1/2020,59.83,93.6,46.4,66.92,21.42,83.64,26.69,21.81,19.83,10.9,14.07,11.46
4/2/2020,61.06,94.38,47.42,67.66,21.6,84.62,27.09,22.17,19.86,10.87,13.99,11.39
4/3/2020,60.05,93.13,46.67,65.99,21.03,83.33,26.64,21.73,19.87,10.91,14.08,11.47
4/6/2020,64.35,100.28,50.04,71.61,22.86,87.98,28,22.81,19.86,10.94,14.16,11.55
4/7/2020,64.32,99.68,50.09,72.04,23.17,88.77,28.15,22.97,19.87,10.96,14.21,11.61
4/8/2020,66.64,102.75,51.96,75.37,24.36,89.83,28.55,23.31,19.88,10.97,14.25,11.64
4/9/2020,67.83,103.89,52.77,77.44,25.18,90.55,28.82,23.58,19.91,11,14.31,11.7
4/13/2020,67.04,104.41,51.94,75.82,24.54,91.32,28.65,23.5,19.93,11.02,14.37,11.76
4/14/2020,69.05,108.77,53.18,77.93,25.05,94.16,29.24,23.99,19.95,11.03,14.39,11.78
4/15/2020,67.44,107.71,51.75,75.63,24.13,92.57,28.29,23.31,19.96,11.03,14.39,11.79
4/16/2020,67.77,109.07,51.75,75.96,24.05,93.67,28.17,23.28,19.96,11.02,14.39,11.78
4/17/2020,69.71,111.36,53.52,78.89,25.07,95.69,29.03,23.86,19.97,11.02,14.38,11.77
4/20/2020,68.52,110.6,52.51,78.18,24.56,95.19,28.7,23.61,19.97,11.01,14.37,11.76
4/21/2020,66.43,106.5,51,75.78,23.81,92.82,28.09,23.05,19.96,11,14.33,11.72
4/22/2020,67.92,109.5,52.04,77.37,24.25,94.43,28.5,23.48,19.97,10.99,14.29,11.67
4/23/2020,67.97,109.53,52.09,77.94,24.42,93.56,28.45,23.47,19.97,10.97,14.25,11.63
4/24/2020,68.92,111.3,52.86,79.09,24.81,93.95,28.67,23.57,19.98,10.96,14.21,11.59
4/27/2020,70.16,112.74,53.92,81.72,25.62,95.51,29.15,23.93,19.99,10.95,14.19,11.58
4/28/2020,69.9,110.97,53.92,82.02,25.9,95.62,29.37,24.11,20,10.94,14.16,11.54
4/29/2020,71.93,114.81,55.71,85.36,27,98.06,30.15,24.73,20,10.93,14.11,11.49
4/30/2020,71.07,114.82,54.91,83.12,26.21,96.62,29.69,24.36,19.96,10.93,14.11,11.49
5/1/2020,68.99,111.28,53.31,80.34,25.3,94.17,29.1,23.86,19.97,10.94,14.16,11.54
5/4/2020,69.31,112.99,53.41,80.85,25.37,94.08,28.92,23.74,19.97,10.95,14.19,11.57
5/5/2020,69.97,115.06,53.87,82.18,25.55,94.9,29.04,23.88,19.98,10.96,14.21,11.58
5/6/2020,69.52,115.87,53.35,82.47,25.34,95.75,28.9,23.76,19.98,10.96,14.22,11.59
5/7/2020,70.45,117.87,54.02,84.29,25.85,97.42,29.17,24.01,19.98,10.97,14.23,11.61
5/8/2020,71.79,119.26,55.14,86.56,26.62,98.86,29.6,24.39,19.96,10.99,14.26,11.63
5/11/2020,71.77,120.41,54.82,86.6,26.38,99.2,29.51,24.37,19.97,10.99,14.28,11.65
5/12/2020,70.21,118.18,53.66,84,25.49,98.4,29.29,24.11,19.97,11,14.28,11.65
5/13/2020,68.84,116.63,52.51,81.68,24.7,97.79,28.99,23.93,19.98,11,14.3,11.67
5/14/2020,69.62,117.57,53.19,82.38,25.08,97.71,28.83,23.83,19.97,11.02,14.32,11.68
5/15/2020,69.98,118.77,53.29,83.57,25.27,97.85,28.75,23.81,19.98,11.03,14.35,11.71
5/18/2020,72.36,120.73,55.38,87.29,26.72,100.98,29.77,24.57,19.99,11.04,14.36,11.71
5/19/2020,71.6,120.65,54.62,86.3,26.43,100.62,29.49,24.42,20,11.05,14.38,11.73
5/20/2020,72.88,122.85,55.63,88.3,26.91,102.91,30.02,24.84,20.01,11.07,14.42,11.77
5/21/2020,72.4,122.05,55.26,88.43,26.88,102.02,29.79,24.62,20.01,11.09,14.45,11.8
5/22/2020,72.63,122.91,55.24,89.09,26.96,101.18,29.57,24.41,20.01,11.1,14.49,11.83
5/26/2020,73.64,122.53,56.42,90.72,27.67,103.5,30.36,25.08,20.03,11.11,14.5,11.84
5/27/2020,74.8,122.99,57.57,92.34,28.36,103.6,30.76,25.36,20.04,11.12,14.51,11.85
5/28/2020,74.53,123.35,57.22,91.27,28.04,104.2,30.95,25.47,20.05,11.12,14.51,11.86
5/29/2020,74.89,125.12,57.22,91.81,28.06,105.55,30.89,25.54,20.04,11.12,14.52,11.86
6/1/2020,75.29,126.16,57.48,92.92,28.41,107.17,31.38,25.94,20.05,11.13,14.52,11.87
6/2/2020,75.92,127.21,58.19,93.82,28.7,108.6,31.86,26.34,20.05,11.13,14.53,11.87
6/3/2020,77.07,128.18,59.28,95.37,29.32,110.61,32.64,26.89,20.06,11.13,14.54,11.88
6/4/2020,76.82,126.39,59.34,94.39,29.32,110.24,32.61,26.83,20.07,11.14,14.55,11.9
6/5/2020,78.85,128.58,61.13,96.81,30.15,111.91,33.38,27.34,20.08,11.14,14.54,11.89
6/8/2020,79.92,129.62,62.08,97.9,30.82,112.03,33.72,27.58,20.09,11.14,14.54,11.9
6/9/2020,79.16,129.83,61.26,96.32,30.12,111.99,33.3,27.33,20.08,11.15,14.56,11.91
6/10/2020,78.61,131.32,60.54,95.3,29.47,113.41,33.18,27.34,20.09,11.16,14.57,11.93
6/11/2020,73.89,124.62,56.68,89.29,27.42,108.01,31.33,25.95,20.08,11.16,14.59,11.96
6/12/2020,74.94,125.85,57.7,90.74,27.97,109.31,31.84,26.34,20.09,11.16,14.6,11.96
6/15/2020,75.71,127.91,58.14,92.75,28.46,110.28,31.87,26.35,20.1,11.16,14.6,11.97
6/16/2020,77.16,130.18,59.28,94.43,29,111.75,32.35,26.71,20.11,11.16,14.59,11.96
6/17/2020,76.81,130.77,58.92,93.79,28.69,112.82,32.42,26.77,20.11,11.16,14.59,11.96
6/18/2020,76.88,131.61,58.91,93.81,28.63,113.17,32.23,26.71,20.11,11.16,14.6,11.97
6/19/2020,76.47,131.49,58.48,93.86,28.43,113.42,32.07,26.52,20.11,11.16,14.6,11.97
6/22/2020,76.98,133.35,58.69,94.69,28.61,114.7,32.3,26.74,20.11,11.16,14.6,11.98
6/23/2020,77.28,134.12,58.91,95.07,28.62,116.03,32.55,26.95,20.12,11.17,14.6,11.98
6/24/2020,74.87,130.61,57.2,92.01,27.68,113.69,31.69,26.34,20.12,11.17,14.6,11.98
6/25/2020,75.76,132.41,57.94,93.35,28.04,115.1,31.97,26.58,20.12,11.16,14.6,11.98
6/26/2020,73.95,129.36,56.05,91.65,27.47,113.62,31.49,26.23,20.12,11.16,14.6,11.98
6/29/2020,75.09,130.41,56.91,93.18,28.04,114.53,31.78,26.43,20.13,11.17,14.6,11.98
6/30/2020,76.26,133.09,57.73,94.59,28.46,115.51,31.83,26.5,20.11,11.17,14.6,11.99
7/1/2020,76.61,135.58,57.65,94.7,28.36,116.5,31.86,26.57,20.11,11.17,14.6,11.99
7/2/2020,76.98,136.49,58.06,95.13,28.47,118.94,32.25,26.91,20.11,11.17,14.61,11.99
7/6/2020,78.17,139.66,58.96,96.11,28.77,122.87,32.89,27.5,20.12,11.17,14.61,11.99
7/7/2020,77.31,138.8,58.09,94.78,28.33,121.74,32.38,27.14,20.12,11.17,14.62,12
7/8/2020,77.96,140.97,58.52,95.97,28.58,124.11,32.56,27.46,20.12,11.17,14.62,12.01
7/9/2020,77.5,141.81,57.9,95.44,28.2,124.74,32.23,27.28,20.12,11.18,14.63,12.03
7/10/2020,78.34,142.73,58.63,95.84,28.52,125.8,32.5,27.41,20.12,11.18,14.65,12.05
7/13/2020,77.45,138.77,58.33,93.73,28.14,123.93,32.42,27.29,20.13,11.19,14.66,12.05
7/14/2020,78.51,140.1,59.18,95.32,28.6,124.4,32.86,27.54,20.13,11.19,14.67,12.07
7/15/2020,79.44,140.99,60,97.71,29.34,125.57,33.35,27.8,20.13,11.2,14.68,12.08
7/16/2020,79.12,139.65,59.81,96.93,29.23,123.88,33.12,27.53,20.13,11.2,14.7,12.09
7/17/2020,79.4,140.34,59.96,97.76,29.4,124.51,33.25,27.69,20.13,11.21,14.7,12.1
7/20/2020,80.08,145.03,60.16,98.43,29.4,127.54,33.41,27.92,20.14,11.21,14.72,12.11
7/21/2020,80.24,143.21,60.64,98.65,29.63,127.93,33.54,28.08,20.15,11.22,14.73,12.12
7/22/2020,80.69,143.96,61.06,99.13,29.93,128.08,33.57,28.08,20.15,11.22,14.74,12.13
7/23/2020,79.77,140.66,60.53,98.66,29.87,126.61,33.25,27.89,20.15,11.22,14.74,12.14
7/24/2020,79.17,139.63,60.25,97.6,29.6,124.86,33.09,27.73,20.15,11.22,14.75,12.14
7/27/2020,79.85,142.16,60.71,99.1,29.92,127.59,33.44,28.09,20.15,11.23,14.75,12.14
7/28/2020,79.28,140.53,60.24,97.97,29.71,126.52,33.27,27.97,20.15,11.23,14.75,12.15
7/29/2020,80.38,143.21,61.25,100.09,30.33,127.88,33.66,28.26,20.16,11.23,14.76,12.15
7/30/2020,80.12,143.44,60.77,100.26,30.25,127.1,33.2,27.95,20.16,11.23,14.77,12.17
7/31/2020,80.57,144.78,60.76,99.98,30.18,125.57,32.71,27.58,20.14,11.24,14.78,12.18
8/3/2020,81.27,147.3,61.3,101.76,30.61,128.19,33.18,27.86,20.14,11.24,14.79,12.18
