Date,Close/Last,Volume,Open,High,Low,Adjusted Close
05/12/2016,74.37,N/A,74.37,74.37,74.37,58.9168
05/11/2016,74.46,N/A,74.46,74.46,74.46,58.9881
05/10/2016,75.14,N/A,75.14,75.14,75.14,59.5268
05/09/2016,74.16,N/A,74.16,74.16,74.16,58.7504
05/06/2016,73.69,N/A,73.69,73.69,73.69,58.3781
05/05/2016,73.41,N/A,73.41,73.41,73.41,58.1563
05/04/2016,73.53,N/A,73.53,73.53,73.53,58.2513
05/03/2016,73.82,N/A,73.82,73.82,73.82,58.4811
05/02/2016,74.62,N/A,74.62,74.62,74.62,59.1148
04/29/2016,73.91,N/A,73.91,73.91,73.91,58.5524
04/28/2016,74.18,N/A,74.18,74.18,74.18,58.7663
04/27/2016,74.75,N/A,74.75,74.75,74.75,59.2178
04/26/2016,74.92,N/A,74.92,74.92,74.92,59.3525
04/25/2016,75.01,N/A,75.01,75.01,75.01,59.4238
04/22/2016,75.19,N/A,75.19,75.19,75.19,59.5664
04/21/2016,75.62,N/A,75.62,75.62,75.62,59.907
04/20/2016,75.67,N/A,75.67,75.67,75.67,59.9467
04/19/2016,75.52,N/A,75.52,75.52,75.52,59.8278
04/18/2016,75.81,N/A,75.81,75.81,75.81,60.0576
04/15/2016,75.23,N/A,75.23,75.23,75.23,59.5981
04/14/2016,75.17,N/A,75.17,75.17,75.17,59.5506
04/13/2016,75.2,N/A,75.2,75.2,75.2,59.5743
04/12/2016,74.24,N/A,74.24,74.24,74.24,58.8138
04/11/2016,73.82,N/A,73.82,73.82,73.82,58.4811
04/08/2016,74.33,N/A,74.33,74.33,74.33,58.8851
04/07/2016,74.37,N/A,74.37,74.37,74.37,58.9168
04/06/2016,75.32,N/A,75.32,75.32,75.32,59.6694
04/05/2016,74.11,N/A,74.11,74.11,74.11,58.7108
04/04/2016,74.95,N/A,74.95,74.95,74.95,59.3763
04/01/2016,75.14,N/A,75.14,75.14,75.14,59.5268
03/31/2016,74.41,N/A,74.41,74.41,74.41,58.9485
03/30/2016,74.42,N/A,74.42,74.42,74.42,58.9564
03/29/2016,74.16,N/A,74.16,74.16,74.16,58.7504
03/28/2016,73.19,N/A,73.19,73.19,73.19,57.982
03/24/2016,73.26,N/A,73.26,73.26,73.26,58.0374
03/23/2016,73.33,N/A,73.33,73.33,73.33,58.0929
03/22/2016,73.77,N/A,73.77,73.77,73.77,58.4415
03/21/2016,73.7,N/A,73.7,73.7,73.7,58.386
03/18/2016,73.42,N/A,73.42,73.42,73.42,58.1642
03/17/2016,73.14,N/A,73.14,73.14,73.14,57.9424
03/16/2016,73.08,N/A,73.08,73.08,73.08,57.8948
03/15/2016,73.36,N/A,73.36,73.36,73.36,58.1166
03/14/2016,73.34,N/A,73.34,73.34,73.34,58.1008
03/11/2016,73.36,N/A,73.36,73.36,73.36,58.1166
03/10/2016,72.04,N/A,72.04,72.04,72.04,57.0709
03/09/2016,72.1,N/A,72.1,72.1,72.1,57.1185
03/08/2016,71.86,N/A,71.86,71.86,71.86,56.9283
03/07/2016,72.62,N/A,72.62,72.62,72.62,57.5304
03/04/2016,72.92,N/A,72.92,72.92,72.92,57.7681
03/03/2016,72.86,N/A,72.86,72.86,72.86,57.7205
03/02/2016,72.87,N/A,72.87,72.87,72.87,57.7285
03/01/2016,72.84,N/A,72.84,72.84,72.84,57.7047
02/29/2016,70.96,N/A,70.96,70.96,70.96,56.2153
02/26/2016,71.63,N/A,71.63,71.63,71.63,56.7461
02/25/2016,71.73,N/A,71.73,71.73,71.73,56.8253
02/24/2016,70.79,N/A,70.79,70.79,70.79,56.0807
02/23/2016,70.26,N/A,70.26,70.26,70.26,55.6608
02/22/2016,71.06,N/A,71.06,71.06,71.06,56.2946
02/19/2016,70.02,N/A,70.02,70.02,70.02,55.4707
02/18/2016,69.79,N/A,69.79,69.79,69.79,55.2885
02/17/2016,70.43,N/A,70.43,70.43,70.43,55.7955
02/16/2016,69.01,N/A,69.01,69.01,69.01,54.6705
02/12/2016,67.64,N/A,67.64,67.64,67.64,53.5852
02/11/2016,66.45,N/A,66.45,66.45,66.45,52.6425
02/10/2016,66.79,N/A,66.79,66.79,66.79,52.9118
02/09/2016,66.24,N/A,66.24,66.24,66.24,52.4761
02/08/2016,66.18,N/A,66.18,66.18,66.18,52.4286
02/05/2016,67.9,N/A,67.9,67.9,67.9,53.7912
02/04/2016,70.24,N/A,70.24,70.24,70.24,55.6449
02/03/2016,70.45,N/A,70.45,70.45,70.45,55.8113
02/02/2016,70.67,N/A,70.67,70.67,70.67,55.9856
02/01/2016,72.16,N/A,72.16,72.16,72.16,57.166
01/29/2016,71.91,N/A,71.91,71.91,71.91,56.9679
01/28/2016,70.24,N/A,70.24,70.24,70.24,55.6449
01/27/2016,70.13,N/A,70.13,70.13,70.13,55.5578
01/26/2016,71.29,N/A,71.29,71.29,71.29,56.4768
01/25/2016,70.67,N/A,70.67,70.67,70.67,55.9856
01/22/2016,71.59,N/A,71.59,71.59,71.59,56.7144
01/21/2016,69.94,N/A,69.94,69.94,69.94,55.4073
01/20/2016,69.76,N/A,69.76,69.76,69.76,55.2647
01/19/2016,70.18,N/A,70.18,70.18,70.18,55.5974
01/15/2016,70.15,N/A,70.15,70.15,70.15,55.5736
01/14/2016,71.72,N/A,71.72,71.72,71.72,56.8174
01/13/2016,70.5,N/A,70.5,70.5,70.5,55.8509
01/12/2016,72.75,N/A,72.75,72.75,72.75,57.6334
01/11/2016,71.98,N/A,71.98,71.98,71.98,57.0234
01/08/2016,71.96,N/A,71.96,71.96,71.96,57.0076
01/07/2016,72.81,N/A,72.81,72.81,72.81,57.6809
01/06/2016,74.76,N/A,74.76,74.76,74.76,59.2257
01/05/2016,75.56,N/A,75.56,75.56,75.56,59.8595
01/04/2016,75.42,N/A,75.42,75.42,75.42,59.7486
12/31/2015,77.07,N/A,77.07,77.07,77.07,61.0558
12/30/2015,77.83,N/A,77.83,77.83,77.83,61.6578
12/29/2015,78.32,N/A,78.32,78.32,78.32,62.046
12/28/2015,77.37,N/A,77.37,77.37,77.37,61.2934
12/25/2015,77.44,N/A,77.44,77.44,77.44,61.3489
12/24/2015,77.44,N/A,77.44,77.44,77.44,61.3489
12/23/2015,84.49,N/A,84.49,84.49,84.49,61.4079
12/22/2015,83.77,N/A,83.77,83.77,83.77,60.8846
12/21/2015,83.17,N/A,83.17,83.17,83.17,60.4485
12/18/2015,82.39,N/A,82.39,82.39,82.39,59.8816
12/17/2015,83.75,N/A,83.75,83.75,83.75,60.87
12/16/2015,84.91,N/A,84.91,84.91,84.91,61.7131
12/15/2015,83.56,N/A,83.56,83.56,83.56,60.7319
12/14/2015,82.62,N/A,82.62,82.62,82.62,60.0487
12/11/2015,82.1,N/A,82.1,82.1,82.1,59.6708
12/10/2015,83.88,N/A,83.88,83.88,83.88,60.9645
12/09/2015,83.63,N/A,83.63,83.63,83.63,60.7828
12/08/2015,84.71,N/A,84.71,84.71,84.71,61.5678
12/07/2015,84.82,N/A,84.82,84.82,84.82,61.6477
12/04/2015,85.37,N/A,85.37,85.37,85.37,62.0474
12/03/2015,83.43,N/A,83.43,83.43,83.43,60.6374
12/02/2015,84.78,N/A,84.78,84.78,84.78,61.6186
12/01/2015,85.33,N/A,85.33,85.33,85.33,62.0184
11/30/2015,84.32,N/A,84.32,84.32,84.32,61.2843
11/27/2015,84.83,N/A,84.83,84.83,84.83,61.655
11/26/2015,84.65,N/A,84.65,84.65,84.65,61.5241
11/25/2015,84.65,N/A,84.65,84.65,84.65,61.5241
11/24/2015,84.42,N/A,84.42,84.42,84.42,61.357
11/23/2015,84.52,N/A,84.52,84.52,84.52,61.4297
11/20/2015,84.68,N/A,84.68,84.68,84.68,61.5459
11/19/2015,83.89,N/A,83.89,83.89,83.89,60.9718
11/18/2015,83.93,N/A,83.93,83.93,83.93,61.0008
11/17/2015,82.51,N/A,82.51,82.51,82.51,59.9688
11/16/2015,82.4,N/A,82.4,82.4,82.4,59.8888
11/13/2015,81.42,N/A,81.42,81.42,81.42,59.1766
11/12/2015,82.63,N/A,82.63,82.63,82.63,60.056
11/11/2015,83.71,N/A,83.71,83.71,83.71,60.8409
11/10/2015,83.87,N/A,83.87,83.87,83.87,60.9572
11/09/2015,83.47,N/A,83.47,83.47,83.47,60.6665
11/06/2015,84.31,N/A,84.31,84.31,84.31,61.277
11/05/2015,84.52,N/A,84.52,84.52,84.52,61.4297
11/04/2015,84.87,N/A,84.87,84.87,84.87,61.684
11/03/2015,85,N/A,85,85,85,61.7785
11/02/2015,84.76,N/A,84.76,84.76,84.76,61.6041
10/30/2015,83.73,N/A,83.73,83.73,83.73,60.8555
10/29/2015,84.25,N/A,84.25,84.25,84.25,61.2334
10/28/2015,84.41,N/A,84.41,84.41,84.41,61.3497
10/27/2015,83.79,N/A,83.79,83.79,83.79,60.8991
10/26/2015,83.72,N/A,83.72,83.72,83.72,60.8482
10/23/2015,83.43,N/A,83.43,83.43,83.43,60.6374
10/22/2015,82.14,N/A,82.14,82.14,82.14,59.6999
10/21/2015,80.96,N/A,80.96,80.96,80.96,58.8422
10/20/2015,81.75,N/A,81.75,81.75,81.75,59.4164
10/19/2015,82.31,N/A,82.31,82.31,82.31,59.8234
10/16/2015,82.1,N/A,82.1,82.1,82.1,59.6708
10/15/2015,81.56,N/A,81.56,81.56,81.56,59.2783
10/14/2015,80.28,N/A,80.28,80.28,80.28,58.348
10/13/2015,80.45,N/A,80.45,80.45,80.45,58.4716
10/12/2015,81.13,N/A,81.13,81.13,81.13,58.9658
10/09/2015,80.75,N/A,80.75,80.75,80.75,58.6896
10/08/2015,80.46,N/A,80.46,80.46,80.46,58.4788
10/07/2015,80.02,N/A,80.02,80.02,80.02,58.159
10/06/2015,79.5,N/A,79.5,79.5,79.5,57.7811
10/05/2015,80.31,N/A,80.31,80.31,80.31,58.3698
10/02/2015,79.41,N/A,79.41,79.41,79.41,57.7157
10/01/2015,78.1,N/A,78.1,78.1,78.1,56.7636
